text,label
El 2023 se perfila para ser un año difícil en términos de perspectivas económicas para el país. De acuerdo con Carlos Serrano Herrera economista jefe de BBVA México las tasas de crecimiento podrían ser mucho más elevadas a las que se han observado en las últimas décadas de aplicarse en el mediano plazo políticas públicas adecuadas.El economista detalla en el artículo Con políticas adecuadas México puede crecer mucho más en el mediano plazo publicado en el periódico El Financiero los factores que impactarán el crecimiento económico del país el próximo año que son la desaceleración que experimentará la economía de Estados Unidos la política monetaria más restrictiva y el posible deterioro de los salarios reales debido a la elevada inflación.Serrano explica que México está ante una posibilidad histórica de atraer inversión extranjera directa y ganar cuota de mercado tanto a Estados Unidos como a otras regiones en el mundo. Precisa que la relocalización nearshoring implica que las empresas estadounidenses van a reducir la concentración de sus cadenas de proveeduría a China comportamiento por la guerra comercial que inició Trump contra el país asiático con la imposición de aranceles y con la pandemia se agudizó cuando los cuellos de botella en las cadenas de distribución global aumentaron significativamente los precios de transportar mercancías de Asia a América.Es fundamental que el país corrija la incertidumbre que ha generado con algunas políticas públicas como la política energética.Es así derivado de los elementos que el economista señala que China se ha convertido en una economía que demográficamente ya no será tan atractiva y por ende este país no continuará siendo un centro manufacturero global debido al envejecimiento poblacional que ha experimentado resultado del mantenimiento durante décadas de la política que permitía tener solamente un hijo por pareja.Adicional al nearshoring el líder de BBVA Research,0
Después de haber aumentado su poder dentro de la firma colombiana Avianca en 2019 el empresario salvadoreño Roberto José Kriete Ávila va por más. Tras un proceso de reorganización la aerolínea colombiana de la cual el multimillonario tiene participación desde que la fusionó con su aerolínea Taca en 2009 anunció dos alianzas estratégicas en una semana primero una con su par nacional Viva Air y luego una apuesta mayor con la brasileña Gol que busca acortar distancia con el principal representante de la industria en la región Latam Airlines.Por el lado de Avianca todo apunta al rol que está jugando Kriete quien será el presidente del directorio del nuevo Grupo Abra el holding que acordó con los controladores de la firma brasileña para unir sus participaciones en los negocios el que tendrá base en Londres e intereses en Viva Air y Sky a través de una deuda.Kriete es un economista salvadoreño de 69 años que viene de una familia millonaria y que hizo crecer ese patrimonio. Su primera incursión en los grandes negocios fue gracias a su padre Ricardo Kriete que en 1961 compró una participación de 30 en Transportes Aéreos de Centroamérica TACA la cual posteriormente entregó a Roberto Kriete quien logró su completa adquisición.Luego de esto formó Kingsland Holdings que tras la reorganización en Estados Unidos para afrontar problemas financieros y de gestión es el mayor accionista minoritario de Avianca Holdings.De acuerdo con datos de Fortune al tercer trimestre de 2020 el empresario salvadoreño dispone de activos totales por US6.352 millones e ingresos por casi US1.400 millones.Negocios en LatinoaméricaLuego de licenciarse en Economía de la Universidad de Santa Clara en California en 1976 y obtener un MBA de Boston College en 1980 Kriete decidió volver a El Salvador en 1984 para administrar los negocios familiares y fue así,0
"¿Por qué comerse los mocos es bueno para la salud? . Para muchos hurgarse la nariz y comerse los mocos es algo muy habitual, ya sea entre los más pequeños o los adultos. Sin embargo, cuando los padres ven dicho acto lo consideran insalubre o simplemente una guarrada, por lo que terminan prohibiéndole a sus hijos hacer eso. Ahora, un estudio del Centro Nacional de Información Biotecnológica de Canadá, ha determinado que comerse los mocos es beneficioso para la salud de las personas. De acuerdo con la investigación, comerse los mocos puede ayudar a proteger nuestros dientes y evitar infecciones. Por tal motivo aconsejan que los niños deben hacerlo, puesto que, podría ser particularmente importante para ellos en su crecimiento. Las secreciones nasales tienen mucinas salivales que forman una barrera contra las bacterias que pueden originar la aparición de caries. No obstante, los beneficios van más allá de la salud dental, debido a que existen algunas pruebas científicas que, a pesar de que no dan una evidencia concreta, sugieren que los mocos pueden ejercer también una defensa eficaz contra las infecciones respiratorias, las úlceras de estómago y el VIH. Los científicos que estaban a cargo de la investigación están buscando la forma de crear mocos sintéticos, los cuales puedan consumirse en forma de goma de mascar o de pasta de dientes, de este modo se podrá proporcionar los mismos beneficios de una mejor forma. Y la protección contra bacterias perjudiciales no lo es todo, también es posible que al hurgarnos la nariz lleguemos a ser personas más felices y sanas. Según el austriaco especialista en neumología Friedrich Bischinger, las personas que se hurgan la nariz tienen una mejor sintonía con su cuerpo. Además, sugiere que la sociedad debería esforzarse en deshacerse del estigma que rodea el acto de comerse los",1
Durante el 2020 la Patrulla Aérea Civil Colombiana  logró posicionarse rápidamente como un actor fundamental en la respuesta a la emergencia generada por el SARSCOV2 convirtiéndose en un aliado fundamental para el Instituto Nacional de Salud y el Gobierno Nacional con el apoyo al transporte de pruebas de covid19 desde diferentes partes del país para ser procesadas en Bogotá.Así mismo la PAC lanzó la iniciativa Salvar Vidas Cuidando a Quienes nos Cuidan a través de la cual suman el apoyo de decenas de organizaciones y personas para entregar kits con Elementos de Protección Personal EPP para proteger la vida del personal de salud de las zonas más apartadas del país. Con esta iniciativa y gracias al apoyo de donantes individuales empresariales y más aliados se canalizaron recursos para entregar cerca de 366.205 elementos de protección personal en 206 municipios con cobertura en el 85 de los departamentos de Colombia.Con este proyecto se benefician cerca de 15.719 personas habitantes de los municipios donde se hará la dotación de los hospitales 140.000 tapabocas quirúrgicos y 10 concentradores de oxígeno. La mayor parte de estas personas se encuentran en condición de vulnerabilidad por su situación económica yo porque son víctimas del conflicto armado y viven en zonas de difícil acceso.,0
" . Cuando se vacuna al mismo actor 2 veces, una con guantes y otra sin ellos en diferentes brazos. ¡¡LO VEIS YA BORREGOS!!",1
" . Casa real MANIPULADORA: Habéis borrado el lazo amarillo que llevaba el matemático. Vuestro GRAN problema es que os pensais que escondiendo la realidad, la cambiáis. Pero no: en España hay presos políticos y los catalanes queremos su libertad. Aunque borréis el lazo de las fotos.",1
"Feminista abortó a su bebé al enterarse de que sería varón . Una bloguera feminista estadounidense, admitió en su sitio web que había abortado a su feto después de enterarse de que sería un varón. Según la mujer basó su decisión en las malas experiencias que había tenido en el pasado con los hombres. La autora del blog, cuyo seudónimo es ‘Lana’, señaló que se había embarazado en el 2012 y que al enterarse se alegró por la noticia, pero al enterarse que sería un varón no lo pensó dos veces para realizarse el aborto. ‘Lana’, se manifestó sorprendida de que “varias amistades y miembros de su familia” han cortado por completo la comunicación con ella. Un fuerte debate sobre la legalización del aborto a movilizado a millones de mujeres alrededor del mundo. En la publicación, “Lana” detalla que una de sus experiencias negativas con el sexo opuesto fue tan terrible que sintió que “no podría traer otro monstruo a este mundo”.",1
" . ""TODAS LAS PERSONAS QUE SE HAN SALVADO HA SIDO GRACIAS A LA BUENA GESTIÓN DE DÍAZ AYUSO Y LOS TECHOS ALTOS DE LOS HOSPITALES. LOS QUE NO HAN TENIDO LA SUERTE DE SOBREVIVIR, HA SIDO POR CULPA DE LOS MÉDICOS"" ! DÍAZ AYUSO, DE VICTORIA EN VICTORIA HASTA LA DERROTA FINAL! los muertos por coronavirus son culpa de los médicos y no mía",1
 . El ejército español se atraganta en #Erriberri #Olite tierras de #Nafarroa Es lo que tiene combatir el #COVID19 con tanques en tierras ajenas,1
"EXTRANJEROS QUE TENGAN MÁS DE *NUMBER* MESES EN MÉXICO PODRÁN VOTAR EL *NUMBER* DE JULIO AUNQUE NO TENGAN CIUDADANÍA . EXTRANJEROS QUE TENGAN MÁS DE *NUMBER* MESES EN MÉXICO PODRÁN VOTAR EL *NUMBER* DE JULIO AUNQUE NO TENGAN CIUDADANÍA México.- El titular del Instituto Nacional Electoral (INE), Lorenzo Córdova, reveló a los medios que los extranjeros que tengan más de *NUMBER* meses radicando en nuestro país podrán votar en las elecciones el próximo *NUMBER* de julio para elegir al nuevo presiente de la república, y a otros aspirantes a ocupar diversos puestos públicos. Lorenzo señaló que los extranjeros podrán emitir el sufragio aunque no tengan la ciudadanía mexicana, y solo deberán comprobar que tienen más de *NUMBER* meses radicando en nuestro país (sin importar si estan de forma permanente o solo de vacaciones): ""Está comprobado que *NUMBER* meses es tiempo suficiente para que una persona conozca la situación política y social de un país si radica en el. Eso tambien aplica para situaciones locales: en México, una persona originaria de un estado puede competir por un cargo público de otra región si lleva más de *NUMBER* meses radicando ahí. Un claro ejemplo es López obrador, quien siendo originario de Tabasco y tras ocupar puestos gubernamentales de esa entidad, finalmente fue Jefe de Gobierno del Distrito Federal (ahora Ciudad de México) tras vivir un año en la capital"", señaló. Lorenzo mencionó que en el caso de los extranjeros que radiquen de forma permanente en México será más fácil darles el permiso para votar, y los foráneos que estén de vacaciones o por un periodo de meses deberán demostrar obligatoriamente cuanto tiempo llevan en el país: ""Los extranjeros que no tienen la ciudadanía pero se encuentran trabajando o ya viven por años aquí, será fácil que comprueben que tienen el periodo mínimo",1
"El Gobierno pone en marcha la segunda edición del programa Juventud al día .  Fernando García , candidato de Ciudadanos a la Alcaldía de Bilbao, ha iniciado la campaña de las elecciones municipales con la prioridad de recuperar la seguridad ciudadana. "" Queremos un Bilbao seguro , un Bilbao en el que las Leyes y Ordenanzas se apli",0
"Angélica Rivera: ""AMLO no llegará a ser presidente ¿Quién quiere un pobretón de líder?"" . Angélica Rivera: ""AMLO no llegará a ser presidente ¿Quién quiere un pobretón de líder?""
La primera dama Angélica Rivera vuelve a dar de que hablar luego que un periodista le preguntara que opina sobre la candidatura de Andrés Manuel Lopéz Obrador a la presidencia de México y sus palabras dejaron mucho que desear.
""Ese señor no tiene la capacidad para liderar a toda una nación, no está preparado, es más, estoy segura que no llegará a la presidencia"" señaló.
Asimismo cuestionó al periodista que le hizo la pregunta y le dijo: ""Dime tu, ¿Quién quiere un pobretón de líder?""
Sus palabras han hecho que en las redes sociales la destrocen como nunca",1
La alianza Cauca tiene Norte una iniciativa de Postobón Incauca y Zona Franca dentro de sus resultados para el desarrollo y bienestar de los habitantes de la región ha beneficiado a más de 9.000 personas. Los beneficiados pertenecen a los municipios de Caloto Guachené y Puerto Tejada.Para este proyecto las compañías han invertido más de 327 millones lo cual incluye las iniciativas de Boom Activa tu vida Líderes con Propósito MiPupitre Postobón Soluciones de agua potable programa de capacitación en tecnología Red ZFC 4.0 y el fortalecimiento de la economía local.Nos entusiasma ver los resultados de esta alianza que se traducen en mejores condiciones de vida y aporte a la población desde el sector empresarial. El trabajo de Postobón Incauca y Zona Franca del Cauca en conjunto con la población de Caloto Guachené y Puerto Tejada es un referente para seguir adelante generando una dinámica de desarrollo y futuro para las comunidades manifestó Martha Ruby Falla directora de Sostenibilidad de Postobón.Con el programa de Boom Activa tu día le han brindado acompañamiento técnico integral a seis instituciones de Santander de Quilichao Puerto Tejada Caloto y Guachené. El objetivo ha sido dar a conocer herramientas sobre la importancia de la salud física en niños niñas jóvenes y adolescentes.El programa MiPupitre Postobón les entrega mobiliario escolar a instituciones educativas que para esta región del Cauca ha contado con una inversión de más de 97 millones y se donaron 553 piezas.Líderes con propósito ha formado a 75 jóvenes en procesos comunitarios y logrando un crecimiento a nivel personal y emocional.Con el programa Plataforma Red ZFC Zona Franca del Cauca 4.0 se capacitaron a niños y jóvenes en ciencia tectología e innovación. Esto contó con una inversión de 200 millones.,0
" . La supuesta vidente Luz Arnau decía que para 2020 iba a morir ""muchísima gente"" y que podría ser por ""algo bacteriológico"", ""algún virus"" o ""alguna pandemia"". -Presentador: ¿De qué estaríamos hablando de un ataque químico?, ¿de un virus? -Luz Arnau: Pues no lo sé, la verdad no te quiero engañar, pero puede ser algun virus o alguna de estas pandemias que ha asolado a la humanidad en la historia.",1
Las grandes derrotas nacionales son experiencias traumáticas que dejan heridas en la mentalidad colectiva. Estas toman tiempo para cicatrizar. Sus consecuencias tienen repercusiones que afectan las relaciones internacionales. En algunos casos la magnitud del revés sufrido conduce a cambios de comportamiento y a transformaciones constructivas. Ejemplos notables de reacciones positivas a la adversidad son las trayectorias de Alemania y de Japón con posterioridad a la Segunda Guerra Mundial. El estadista francés Jean Monnet considerado como el padre de la unificación europea concluyó que era indispensable diseñar un entorno internacional que garantizara que Francia y Alemania jamás volverían a enfrentarse militarmente.Esa es la idea fuerza que dio lugar a la firma del Tratado de Roma a la creación del Mercado Común Europeo la Comunidad Económica Europea y luego la Unión Europea. El Reino Unido se abstuvo de suscribir el Tratado de Roma. Ingresó posteriormente a la Comunidad Económica Europea pero mantuvo reservas acerca de las implicaciones políticas del proceso de unificación europea.Las reacciones a la adversidad también pueden tomar la forma de resentimientos duraderos. Los rencores que guardan Rusia y la China están teniendo consecuencias de actualidad. La actitud de desconfianza respecto a Occidente del gobierno ruso tiene explicaciones históricas la invasión napoleónica en 1812 y la del ejército alemán en 1941. Para Vladimir Putin la disolución de la Unión Soviética en 1991 representó un retroceso geopolítico mayúsculo.Si bien ese evento fue el resultado de factores domésticos la consolidación de la Unión Europea y la expansión de la Otan condicionan la animadversión de Putin hacia Estados Unidos y la República Federal Alemana. Esta actitud sirve de contexto para las intervenciones cibernéticas rusas en los procesos electorales de las naciones occidentales y pone de presente la capacidad de las autoridades rusas de utilizar el suministro oportuno de gas como una forma de,0
"Apoyo de Venezuela a AMLO . Felipe Calderón Retwitteó Andrés Pastrana A
Este tweet del Presidente @AndresPastrana_ es grave no sólo para Colombia sino, de ser cierto el comunicado --y confío plenamente en el Presidente- también para México, pues involucraría una intervención de organizaciones venezolanas para apoyar a @lopezobrador_ en redes sociales",1
"La falta de percepción de riesgo y la escasa implementación de medidas de prevención efectivas, así como contar con equipos obsoletos, son algunas de las causas por las que casi la mitad de pymes españolas sufrieron un ciberataque el año pasado. Tanto para prevenir, como para combatir y minimizar riesgos tras sufrir un ciberataque es primordial que nuestras empresas cuenten con un plan de ciberseguridad, también en el caso de las pymes, convertidas en uno de los principales objetivos de este tipo de delitos. En este 'podcast' de 'Compartiendo conocimiento' contamos el caso de Palibex, una de las pymes nacionales que lleva años apostando por la ciberseguridad._x000D_ Bases de datos de clientes, facturas, informes... son muchos los activos de las empresas que pueden convertirse en objeto de ciberataque. Activos con los que también cuentan las pequeñas y medianas empresas, y los profesionales independientes , a los que se dirige un amplio porcentaje de los ataques online. Sin embargo, según afirma el informe de Google ‘La ciberseguridad en 2022 y el efecto pospandemia en las pymes españolas', las pequeñas empresas siguen protegiendo en su mayoría su negocio con recursos básicos, como backups o antivirus, percibiendo además en un 80% un nivel aceptable de seguridad en su actividad._x000D_ El mismo informe destaca que tan solo 1 de cada 4 pymes planea aumentar su inversión en los próximos años, a pesar del enorme riesgo que pueden sufrir y el coste que puede suponer un ciberataque, con una media de unos 16.300 euros para una pyme de entre 0 a 49 empleados y 22.950 euros para empresas de 50 a 249, según datos recientes de Hiscox._x000D_ Para poner en marcha el plan, debemos comenzar por analizar la situación de la empresa y definir y priorizar aquellos aspectos que requieren una mayor seguridad, con el",0
La billetera digital MOVii firmó una alianza con TerraPay y Remitee para que las personas puedan enviar dinero a 70 países y recibirlo desde otros 150. Se estima que la solución tiene el potencial de beneficiar a 20 de los clientes actuales de la organización.La aplicación permitirá depositar los giros en cualquier cuenta bancaria colombiana lo cual facilitará cobijar además de su millón y medio de usuarios a cerca de 15 millones de colombianos dando la posibilidad que todas aquellas personas que no están bancarizadas también pueden utilizar los servicios de manera legal.Con esta herramienta quien lo desee puede realizar compras en comercios físicos tiendas en línea hacer pagos de servicios públicos recargar las líneas de celular o enviar plata a otras personas con las remesas que allí recibe.Hernando Rubio CEO de MOVii destacó que el servicio de giros internacionales lo tendremos habilitado para que todos los colombianos puedan enviar dinero a 70 países y recibirlo desde otros 150 de manera fácil y segura. Estamos seguros que le haremos más sencilla la vida a todos los que requieren de una solución de este tipo es un desarrollo que nace de escuchar y aprender de nuestros usuarios siempre estamos atentos a sus necesidades y bajo esa premisa trabajamos en los productos que requieren.Adicionalmente Ricardo Madronero gerente regional para América Latina de TerraPay declaró que nuestra alianza con MOVii es una oportunidad para acelerar la creciente demanda de giros internacionales. La interoperabilidad eje esencial de TerraPay conectará sin problemas a más de un millón de usuarios de la billetera para recibir fondos instantáneos con seguridad. Empezamos un nuevo y emocionante camino que abrirá la puerta a más colaboraciones para mejorar y profundizar las conexiones y el uso de múltiples canales de pago a nivel mundial .Durante el primer trimestre del año según,0
"Banxico pronostica crecimiento económico si López Obrador gana las elecciones este primero de Julio . Banxico pronostica crecimiento económico si López Obrador gana las elecciones este primero de Julio
Pese a las últimas amenazas роr рarte del sectоr emрresarial роr la рrоbable llegada a la Presidencia de Andrés Manuel Lóрez Obradоr, el gоbernadоr del Bancо de Méxicо (Banxicо), se muestra calma e inclusо роsitivо, рues рrevé mayоr crecimientо al esрeradо рara este añо.
Alejandrо Díaz de León, gоbernadоr de Banxicо, indicó que si bien existen riesgоs рara la ecоnоmía mexicana, la institución financiera cоnserva lоs рrоnósticоs de crecimientо del Prоductо Internо Brutо (PIB) mexicanо, e incusо, роdría crecer debidо a lоs resultadоs de la ecоnоmía en el рrimer trimestre del añо.
El bancо central mexicanо nо es el únicо que se muestra орtimista, рues recientemente, la OCDE también reveló la роsibilidad de un mejоr crecimientо рara la ecоnоmía de Méxicо y ahоra el gruро financierо Nоmura, también revela que рersiste cоnfianza entre lоs inversiоnistas internaciоnales.
En un sоndeо hechо роr el bancо jaроnés, se muestra que entre lоs *NUMBER* рarticiрantes del mercadо, incluidоs fоndоs de cоbertura, fоndоs de рensiоnes, inversiоnes a largо рlazо y оtrоs inversоres de Méxicо, Latinоamérica, Estadоs Unidоs y Eurорa, cоnsideran cоmрrar activоs una vez que haya ganadо el tabasqueñо.",1
" . ha fallecido la ex presidenta de la Comunidad de Madrid Esperanza Aguirre, que fue ingresada esta semana por coronavirus.",1
"Polonia quiere aplicar la pena de muerte a los que violaron a la joven en Rímini; un congoleño, un nigeriano y dos marroquíes . Polonia lo tiene claro; los cuatro inmigrantes africanos que violaron brutalmente a una joven polaca en Rímini (Italia) deberían ser condenados a muerte. Los cuatro arrestados están actualmente en Italia debido al brutal ataque sexual a la joven polaca. También se les acusa de violar a un transexual peruano y apalizar al novio de la mujer a la que violaron. Los dos marroquíes se entregaron tras ser identificados por miembros de su propia familia, mientras que el inmigrante nigeriano, de 16 años, fue capturado por las autoridades italianas, al igual que el congoleño de 20 años, quien trató de escapar a Francia por tren. De momento solamente se conoce la identidad del congoleño, Guerlin Butungu, quien presentó una solicitud de asilo que fue rechazada por Italia, aunque se le permitió quedarse hasta 2018 por razones humanitarias. Los dos marroquíes, de 15 y 17 años, se entregaron por su padre: «Los reconocí cuando vi las fotos en los periódicos. Les dije que tenían que ir directamente a la policía. No quiero que mi hijos hagan este tipo de mierdas. Si han hecho algo como el violar a una mujer, deben pagar por ello», dijo en el diario ‘Il Resto del Carlino’. Desde Polonia, las autoridades ya han pedido a Italia la extradición de los cuatro violadores, puesto que las leyes polacas establecen que aunque el delito se haya cometido en otro país, los agresores pueden ser juzgados en Polonia si atentan contra los derechos de un ciudadano polaco. Pese a que la Unión Europea prohíbe la pena de muerte, Polonia está pensando seriamente en la posibilidad de saltarse dicha normativa europea. El viceministro de justicia ya dejó",1
"Anaya no puede entrar a Estados Unidos por investigación en su contra: Polevnsky . Anaya no puede entrar a Estados Unidos por investigación en su contra: Polevnsky
Yeidckol Polevnsky, dirigente nacional de Morena, afirmó que Ricardo Anaya, candidato presidencial de la coalición 'Por México al Frente', canceló un evento en Estados Unidos porque tiene prohibida la entrada a dicho país debido a la investigación en su contra por presunto lavado de dinero.
""Anaya tuvo que hasta cancelar su viaje a Estados Unidos debido a la investigación por lavado de dinero, por eso no puede entrar a este país"", aseguró este lunes Polevnsky en llamada telefónica con Televisa.
Por su parte, Damián Zepeda, dirigente nacional del PAN, negó con el índice derecho tal aseveración, sin referirse verbalmente a la acusación realizada por la morenista.
En febrero del presente año, la Procuraduría General de la República (PGR) aseguró que mantiene abierta una carpeta de investigación por el delito de lavado de dinero en la que se relaciona a Ricardo Anaya.
Así lo confirmaron a El Financiero autoridades federales, quienes explicaron que esa indagatoria se abrió a partir de una denuncia penal el *NUMBER* de octubre de *NUMBER*.
De acuerdo a la carpeta de investigación que involucra al candidato, se han realizado diligencias ministeriales, cateos y solicitud de alertas migratorias.
Tras las acusaciones, Ricardo Anaya publicó en su página web un desplegado en donde afirma que la acusación de haber comprado un terreno con valor de *NUMBER* millones de pesos y haberlo vendido en *NUMBER* millones de pesos más caro, es 'falsa y dolosa'.",0
Bitso la plataforma de inversión en criptomonedas hizo una alianza con Boletomóvil para ofrecer en la región el servicio de compra de entradas utilizando criptomonedas.Las compañías se asociaron por primera vez en abril de este año para permitir que el club de fútbol mexicano Tigres aceptara que sus aficionados usaran cripto como forma de pago para adquirir sus entradas a los partidos.Ahora con esta alianza los usuarios de Boletomóvil podrán usar las criptomonedas para pagar las entradas del portafolio disponible en la plataforma incluyendo eventos deportivos como béisbol fútbol baloncesto tenis y boxeo así como eventos de entretenimiento como conciertos conferencias boletos para películas e incluso experiencias turísticas.Cabe mencionar que en alianza con el Banco de Bogotá el año pasado Bitso se sumó al piloto de criptomonedas de la Superintendencia Financiera de Colombia SFC y ahora la compañía lanzó su plataforma abierta para todo el público en Colombia a través de la cual se podrán invertir en activos como bitcoin ether axie o tether desde 10.000.,0
 . Más del 60% de los municipios de Cataluña tienen más de 500 casos por cada 100.000 habitantes. Pero el problema es Madrid. No tienen vergüenza.,1
" . Ayuso: ""Siempre hemos dicho que en las crisis sanitarias los protagonistas son sus profesionales pero los inversores, las personas que arriesgan y que emprenden son los héroes"".",1
En menos de un año Bbva ha emitido un millón de tarjetas Aqua en España. Este sistema que elimina datos del plástico y usa CVV dinámico se está expandiendo a gran velocidad en las filiales de Latinoamérica. México Perú y Colombia ya cuentan con las primeras funcionalidades.Aqua se ha convertido en la tarjeta más contratada de todas las gamas que ofrece el banco en España a principios de junio de este año ya habían sido emitidas más de 700.000 de estas tarjetas solo dos meses después se ha superado ya el millón.Bbva ha querido emular este éxito de manera global y está llevando a los distintos países las funcionalidades más características de seguridad de este nuevo modelo de pagos basado en un CVV dinámico y la eliminación de la numeración y la fecha de caducidad de la tarjeta. La adopción de este modelo que además utiliza plástico reciclado está siendo extraordinariamente rápido.De hecho también en México desde su lanzamiento en junio se han emitido más de un millón de tarjetas. En Perú y Colombia se ha establecido el CVV dinámico y en los próximos meses llegarán las tarjetas limpias de datos.Con Aqua además de renovar la propuesta de valor de nuestras tarjetas estamos unificando la experiencia móvil de los clientes en todas nuestras áreas geográficas explicó Jorge Moreno director de Soluciones Digitales de Pagos de Bbva. Y nos enorgullece ver que aun respetando las diferencias entre países el aterrizaje de esta nueva generación de tarjetas está siendo más rápido de lo que habíamos previsto.Esta rapidez ha sido posible gracias a la reutilización y evolución de software componentes y desarrollos una estrategia que permite al banco ir de lo global a lo local y viceversa con más eficacia aprovechando aprendizajes de manera global.Desde el inicio la conceptualización de la nueva propuesta,0
" . La Secretaria de Estado de Comunicación, de este Gobierno en Funciones Socialista ha dicho: "" Que se jodan los Jubilados "" , son todas las palabras "" Que se jodan los Jubilados "" Me imagino que en el lenguaje Socialista incluye a las Jubiladas, faltaría más.",1
"López Obrador cerrará su campaña en el Estadio Azteca . López Obrador cerrará su campaña en el Estadio Azteca
El evento iniciará a las *NUMBER* de la tarde y terminará alrededor de las *NUMBER* de la noche. Después habrá un festival cultural con la presencia de diferentes artistas, aunque no hay detalles de quienes serían.Foto: @EstadioAzteca.
El cierre de campaña de Andrés Manuel López Obrador, candidato de la coalición ""Juntos Haremos Historia"", será en el Estadio Azteca el próximo *NUMBER* de junio.
López Obrador dijo que, para utilizar el inmueble de Santa Úrsula se pagará una renta cuya cifra no se dio a conocer.
El evento iniciará a las *NUMBER* de la tarde y terminará alrededor de las *NUMBER* de la noche. Después habrá un festival cultural con la presencia de diferentes artistas, aunque no hay detalles de quienes serían.
En un principio, el candidato por la coalición ""Juntos Haremos Historia"" tenía planeado cerrar su campaña en el Zócalo de la ciudad de México, pero el espació será utilizado con pantallas para la transición de algunos partidos del Mundial Rusia *NUMBER*.
El anunció lo dio a conocer José Ramón Amieva, jefe de Gobierno de la CDMX.
""Desde el mes de octubre del año pasado, se solicitó el Zócalo capitalino para colocar la infraestructura de un festival de naturaleza deportiva sobre todo por el tema del Mundial de Futbol y en el mes de noviembre se les contestó de manera positiva"", dijo Ramón Amieva.",0
" . Fijaros en la forma de engañar a los españoles este gobierno de indeseable,mentiroso, y criminal con 18.000 muertos. Llegan mascarillas a una comisaría y ponen las cajas en la puerta,avisan al político de turno y a la sexta para la grabación del evento y el sinvergüenza que manda se da cuenta que no lleva mascarilla..repiten la toma ,ya con ella puesta y cuando se marcha, los policías de un coche policial camuflado , introduce las cajas en el vehiculo y se supone que van a otras comisarías para repetir el truco......que Dios nos coja confesado con esta manada de sinverguenzas......:rage::rage::rage:",1
"Open Arms salva a 55 inmigrantes en el Mediterráneo y pide un puerto seguro . La batalla judicial por la exhumación de Francisco Franco se mantiene abierta . Así, al menos, lo considera José Yusty, responsable del juzgado Contencioso-Administrativo número 3 de Madrid, que el pasado febrero suspendió el informe de obra para levantar",0
Los precios al consumidor de China crecieron más rápido de lo esperado en junio en parte impulsados por un repunte en los precios de la carne de cerdo aunque la estrategia covid Zero del gobierno continuó deprimiendo la demanda. La inflación a puerta de fábrica se moderó al enfriarse los precios de las materias primas.Los precios al consumidor crecieron un 25 el mes pasado respecto al año anterior superando las expectativas de los economistas de un aumento de 24 según mostraron los datos de la Oficina Nacional de Estadísticas el sábado. Ese es el ritmo más fuerte en dos años y se compara con un crecimiento de 21 en mayo.Mientras tanto el índice de precios al productor subió un 61 por encima del pronóstico medio de un aumento del 6 en una encuesta de economistas de Bloomberg aunque inferior a 64 de mayo.Los datos de inflación de junio de China indican una demanda floja escribió Eric Zhu de Bloomberg Economics el sábado. Los precios básicos fuera de los alimentos y la energía apenas se movieron una señal de que las restricciones de covid Zero continúan sofocando el gasto en servicios.Si bien el crecimiento de los precios al consumidor se está acelerando en medio del aumento de los costos de la carne de cerdo y la energía es poco probable que la inflación se convierta en una crisis para el banco central de China similar a la que enfrentan sus pares occidentales. La demanda de los consumidores sigue deprimida por las estrictas políticas de control de covid de la nación y los brotes esporádicos.El planificador económico estatal se ha movido para contener el rápido aumento de los precios del cerdo un producto clave en la cesta del IPC de China con medidas que incluyen estudiar la venta de cerdo de las,0
Desde su creación en 2016 Sajú no ha dejado de crecer. Gafas hechas con plástico reciclado colas de mono o cuelgagafas y otros accesorios han forjado un catálogo de más de 12 referencias con el que han conquistado más de 10 países mediante la distribución. E incluso ya se han asomado en el mundo de los NFT.Este año uno de los grandes hitos fue la apertura de su flagship store en Bogotá la cual según cuenta su gerente general y cofundador Juan Pablo Pradilla ha permitido mejorar la experiencia de los clientes. En lo que resta del año la lupa está puesta en la expansión y el trabajo con otras marcas.Cómo les ha ido con su primera flagship store en BogotáNos cambió un poco el modelo de negoció y potenció el tema de las gafas. Nos convenció de que Sajú va más allá de un producto y les entrega experiencias a los clientes se han sobrepasado las expectativas tanto que abriremos el 20 de agosto la segunda tienda en Medellín que va a ser mucho más grande.Cuál es la meta de crecimiento para cierre de 2022A cierre de junio vamos creciendo 64 versus lo registrado en 2021 y el objetivo es terminar el año creciendo entre 50 y 60 frente al año pasado para lograr por fin US1 millón. Depende del dólar.Cuántas referencias tienen en el portafolio Se ampliaráLas gafas complementan y apalanca la venta de los otros productos el portafolio Sajú tiene 12 referencias en tres categorías gafas cuelgagafas y accesorios. Uno de los lanzamientos recientes es el Phone Holder pensado para no refundir el celular que ha sido un hit total. También tenemos en fila nuevas gafas una segunda versión de los Phone Holders que van a tener para guardar tarjetas estuches para gafas y productos de limpieza,0
